Date,Day,Time,Weather,Event,Train_Arrival,Waiting_Passengers
2024-04-12,5,07:50,1,1,1,86
2024-04-12,5,08:00,3,1,1,75
2024-04-12,5,08:10,4,1,1,79
2024-04-12,5,08:15,4,1,1,124
2024-04-12,5,08:20,3,1,1,90
2024-04-12,5,08:25,4,0,1,74
2024-04-12,5,08:30,4,0,1,81
2024-04-12,5,08:35,4,1,1,148
2024-04-12,5,08:40,4,0,1,198
2024-04-12,5,08:50,4,0,0,54
2024-04-12,5,09:05,2,0,0,20
2024-04-15,1,10:30,1,1,0,70
2024-04-15,1,10:50,1,1,0,49
2024-04-15,1,11:00,4,0,0,54
2024-04-15,1,11:10,1,1,1,69
2024-04-15,1,11:20,4,0,1,61
2024-04-15,1,11:30,3,0,0,11
2024-04-15,1,12:50,2,1,0,52
2024-04-15,1,13:10,4,1,0,29
2024-04-15,1,13:40,4,1,0,41
2024-04-15,1,14:00,1,1,1,75
2024-04-15,1,14:10,3,0,1,79
2024-04-15,1,14:20,3,0,1,79
2024-04-15,1,14:30,2,1,0,13
2024-04-15,1,17:00,4,0,0,26
2024-04-15,1,17:20,4,0,0,28
2024-04-15,1,17:40,3,1,0,21
2024-04-15,1,07:50,1,1,1,83
2024-04-15,1,08:00,4,1,1,41
2024-04-15,1,08:10,4,0,1,60
2024-04-15,1,08:15,1,0,1,132
2024-04-15,1,08:20,2,0,1,130
2024-04-15,1,08:25,3,0,1,101
2024-04-15,1,08:30,4,1,1,151
2024-04-15,1,08:35,3,1,1,98
2024-04-15,1,08:40,1,1,1,225
2024-04-15,1,08:50,4,1,0,65
2024-04-15,1,09:05,2,1,0,37
2024-04-16,2,10:30,4,0,0,54
2024-04-16,2,10:40,2,1,0,25
2024-04-16,2,10:50,1,0,0,23
2024-04-16,2,11:00,1,1,0,85
2024-04-16,2,11:10,4,1,1,102
2024-04-16,2,11:20,2,1,1,50
2024-04-16,2,11:30,4,0,0,27
2024-04-16,2,12:50,2,1,0,36
2024-04-16,2,13:10,2,1,0,70
2024-04-16,2,13:30,3,0,0,36
2024-04-16,2,13:40,2,0,0,37
2024-04-16,2,14:00,3,0,1,68
2024-04-16,2,14:10,1,1,1,85
2024-04-16,2,14:20,3,1,1,53
2024-04-16,2,14:30,3,0,0,11
2024-04-16,2,15:00,4,1,0,11
2024-04-16,2,16:00,2,1,0,21
2024-04-16,2,17:00,3,1,0,30
2024-04-16,2,17:20,2,1,0,52
2024-04-16,2,17:40,4,0,0,47
2024-04-16,2,07:50,4,1,1,87
2024-04-16,2,07:55,1,0,0,32
2024-04-16,2,08:00,1,0,1,64
2024-04-16,2,08:05,1,1,1,72
2024-04-16,2,08:10,1,0,1,125
2024-04-16,2,08:15,4,1,1,184
2024-04-16,2,08:20,3,1,1,102
2024-04-16,2,08:25,4,0,1,91
2024-04-16,2,08:30,3,1,1,93
2024-04-16,2,08:35,4,1,1,205
2024-04-16,2,08:40,2,1,1,166
2024-04-16,2,08:45,4,1,1,41
2024-04-16,2,08:50,1,0,0,44
2024-04-16,2,08:55,1,0,0,52
2024-04-16,2,09:00,1,1,0,74
2024-04-16,2,09:05,3,0,0,15
2024-04-17,3,10:30,3,0,0,33
2024-04-17,3,10:40,4,1,0,32
2024-04-17,3,10:50,2,1,0,20
2024-04-17,3,11:00,1,0,0,63
2024-04-17,3,11:10,4,0,1,81
2024-04-17,3,11:20,4,0,1,69
2024-04-17,3,11:30,2,0,0,31
2024-04-17,3,12:50,2,0,0,53
2024-04-17,3,13:10,2,1,0,34
2024-04-17,3,13:30,2,1,0,46
2024-04-17,3,13:40,1,0,0,67
2024-04-17,3,14:00,2,1,1,67
2024-04-17,3,14:10,2,0,1,85
2024-04-17,3,14:20,4,1,1,54
2024-04-17,3,14:30,2,1,0,31
2024-04-17,3,15:00,1,0,0,20
2024-04-17,3,16:00,2,0,0,10
2024-04-17,3,17:00,4,1,0,31
2024-04-17,3,17:20,4,1,0,55
2024-04-17,3,17:40,3,0,0,14
2024-04-17,3,07:50,4,0,1,54
2024-04-17,3,07:55,4,1,0,69
2024-04-17,3,08:00,2,0,1,28
2024-04-17,3,08:05,1,1,1,45
2024-04-17,3,08:10,2,1,1,120
2024-04-17,3,08:15,2,1,1,103
2024-04-17,3,08:20,2,1,1,191
2024-04-17,3,08:25,3,0,1,159
2024-04-17,3,08:30,3,1,1,165
2024-04-17,3,08:35,1,1,1,205
2024-04-17,3,08:40,4,0,1,96
2024-04-17,3,08:45,2,1,1,109
2024-04-17,3,08:50,2,1,0,50
2024-04-17,3,08:55,1,1,0,73
2024-04-17,3,09:00,2,1,0,44
2024-04-17,3,09:05,1,0,0,33
2024-04-18,4,10:30,4,0,0,34
2024-04-18,4,10:40,3,1,0,29
2024-04-18,4,10:50,3,0,0,49
2024-04-18,4,11:00,2,1,0,68
2024-04-18,4,11:10,3,1,1,68
2024-04-18,4,11:20,2,1,1,50
2024-04-18,4,11:30,2,0,0,23
2024-04-18,4,12:50,2,1,0,38
2024-04-18,4,13:10,1,0,0,21
2024-04-18,4,13:30,3,1,0,25
2024-04-18,4,13:40,2,1,0,33
2024-04-18,4,14:00,4,1,1,104
2024-04-18,4,14:10,4,0,1,115
2024-04-18,4,14:20,1,1,1,77
2024-04-18,4,14:30,1,1,0,27
2024-04-18,4,15:00,4,1,0,5
2024-04-18,4,16:00,1,1,0,29
2024-04-18,4,17:00,4,0,0,5
2024-04-18,4,17:20,3,1,0,22
2024-04-18,4,17:40,1,1,0,37
2024-04-18,4,07:50,2,0,1,50
2024-04-18,4,07:55,4,0,0,42
2024-04-18,4,08:00,1,0,1,53
2024-04-18,4,08:05,2,1,1,87
2024-04-18,4,08:10,1,1,1,135
2024-04-18,4,08:15,2,0,1,134
2024-04-18,4,08:20,2,0,1,167
2024-04-18,4,08:25,4,1,1,104
2024-04-18,4,08:30,4,0,1,109
2024-04-18,4,08:35,3,1,1,83
2024-04-18,4,08:40,3,0,1,75
2024-04-18,4,08:45,4,1,1,126
2024-04-18,4,08:50,1,0,0,28
2024-04-18,4,08:55,4,0,0,15
2024-04-18,4,09:00,4,1,0,70
2024-04-18,4,09:05,1,1,0,45
2024-04-19,5,10:30,1,1,0,42
2024-04-19,5,10:50,1,1,0,81
2024-04-19,5,11:00,2,0,0,32
2024-04-19,5,11:10,2,0,1,84
2024-04-19,5,11:20,3,0,1,41
2024-04-19,5,11:30,1,0,0,16
2024-04-19,5,12:50,4,0,0,18
2024-04-19,5,13:10,1,0,0,40
2024-04-19,5,13:40,2,0,0,32
2024-04-19,5,14:00,4,0,1,78
2024-04-19,5,14:10,4,1,1,149
2024-04-19,5,14:20,3,1,1,43
2024-04-19,5,14:30,4,0,0,14
2024-04-19,5,17:00,4,1,0,17
2024-04-19,5,17:20,4,1,0,60
2024-04-19,5,17:40,1,0,0,19
2024-04-19,5,07:50,2,0,1,56
2024-04-19,5,08:00,4,0,1,85
2024-04-19,5,08:10,1,0,1,56
2024-04-19,5,08:15,3,1,1,181
2024-04-19,5,08:20,4,0,1,158
2024-04-19,5,08:25,3,0,1,65
2024-04-19,5,08:30,4,1,1,225
2024-04-19,5,08:35,1,0,1,82
2024-04-19,5,08:40,3,0,1,151
2024-04-19,5,08:50,1,0,0,34
2024-04-19,5,09:05,3,0,0,28
2024-04-22,1,10:30,1,1,0,49
2024-04-22,1,10:50,1,1,0,74
2024-04-22,1,11:00,4,1,0,83
2024-04-22,1,11:10,4,0,1,81
2024-04-22,1,11:20,2,1,1,50
2024-04-22,1,11:30,1,1,0,14
2024-04-22,1,12:50,4,1,0,82
2024-04-22,1,13:10,4,0,0,36
2024-04-22,1,13:40,2,1,0,51
2024-04-22,1,14:00,3,1,1,53
2024-04-22,1,14:10,3,0,1,70
2024-04-22,1,14:20,4,1,1,115
2024-04-22,1,14:30,1,1,0,30
2024-04-22,1,17:00,1,1,0,30
2024-04-22,1,17:20,1,0,0,60
2024-04-22,1,17:40,4,0,0,40
2024-04-22,1,07:50,3,1,1,59
2024-04-22,1,08:00,4,1,1,112
2024-04-22,1,08:10,2,1,1,104
2024-04-22,1,08:15,4,1,1,190
2024-04-22,1,08:20,2,0,1,151
2024-04-22,1,08:25,3,0,1,107
2024-04-22,1,08:30,2,0,1,67
2024-04-22,1,08:35,3,1,1,90
2024-04-22,1,08:40,3,1,1,158
2024-04-22,1,08:50,2,1,0,55
2024-04-22,1,09:05,3,0,0,15
2024-04-23,2,10:30,2,0,0,38
2024-04-23,2,10:40,3,1,0,68
2024-04-23,2,10:50,3,0,0,34
2024-04-23,2,11:00,2,1,0,61
2024-04-23,2,11:10,2,1,1,72
2024-04-23,2,11:20,2,1,1,40
2024-04-23,2,11:30,4,1,0,17
2024-04-23,2,12:50,2,0,0,33
2024-04-23,2,13:10,4,0,0,33
2024-04-23,2,13:30,2,1,0,33
2024-04-23,2,13:40,2,1,0,22
2024-04-23,2,14:00,4,0,1,95
2024-04-23,2,14:10,3,1,1,72
2024-04-23,2,14:20,3,0,1,46
2024-04-23,2,14:30,3,1,0,29
2024-04-23,2,15:00,2,1,0,25
2024-04-23,2,16:00,4,1,0,7
2024-04-23,2,17:00,3,1,0,21
2024-04-23,2,17:20,2,0,0,13
2024-04-23,2,17:40,3,0,0,17
2024-04-23,2,07:50,1,0,1,49
2024-04-23,2,07:55,1,1,0,48
2024-04-23,2,08:00,1,0,1,57
2024-04-23,2,08:05,2,0,1,100
2024-04-23,2,08:10,4,0,1,94
2024-04-23,2,08:15,2,0,1,100
2024-04-23,2,08:20,4,1,1,124
2024-04-23,2,08:25,4,1,1,214
2024-04-23,2,08:30,3,0,1,75
2024-04-23,2,08:35,3,1,1,177
2024-04-23,2,08:40,2,0,1,134
2024-04-23,2,08:45,1,1,1,75
2024-04-23,2,08:50,1,0,0,52
2024-04-23,2,08:55,4,1,0,56
2024-04-23,2,09:00,3,0,0,52
2024-04-23,2,09:05,3,1,0,28
2024-04-24,3,10:30,1,1,0,35
2024-04-24,3,10:40,4,1,0,77
2024-04-24,3,10:50,3,1,0,30
2024-04-24,3,11:00,1,1,0,68
2024-04-24,3,11:10,2,1,1,62
2024-04-24,3,11:20,3,0,1,31
2024-04-24,3,11:30,2,0,0,33
2024-04-24,3,12:50,4,1,0,65
2024-04-24,3,13:10,3,0,0,14
2024-04-24,3,13:30,3,1,0,31
2024-04-24,3,13:40,3,0,0,36
2024-04-24,3,14:00,3,1,1,92
2024-04-24,3,14:10,1,0,1,98
2024-04-24,3,14:20,4,1,1,56
2024-04-24,3,14:30,4,1,0,14
2024-04-24,3,15:00,2,1,0,42
2024-04-24,3,16:00,4,0,0,23
2024-04-24,3,17:00,1,1,0,42
2024-04-24,3,17:20,2,0,0,17
2024-04-24,3,17:40,4,0,0,15
2024-04-24,3,07:50,3,1,1,62
2024-04-24,3,07:55,2,1,0,55
2024-04-24,3,08:00,3,0,1,53
2024-04-24,3,08:05,4,0,1,38
2024-04-24,3,08:10,4,1,1,115
2024-04-24,3,08:15,3,1,1,153
2024-04-24,3,08:20,3,0,1,115
2024-04-24,3,08:25,3,0,1,107
2024-04-24,3,08:30,2,0,1,136
2024-04-24,3,08:35,3,0,1,145
2024-04-24,3,08:40,4,1,1,98
2024-04-24,3,08:45,2,1,1,80
2024-04-24,3,08:50,1,1,0,60
2024-04-24,3,08:55,2,0,0,18
2024-04-24,3,09:00,1,0,0,69
2024-04-24,3,09:05,2,1,0,24
2024-04-25,4,10:30,3,0,0,34
2024-04-25,4,10:40,2,1,0,31
2024-04-25,4,10:50,1,1,0,81
2024-04-25,4,11:00,4,0,0,63
2024-04-25,4,11:10,1,0,1,98
2024-04-25,4,11:20,2,1,1,66
2024-04-25,4,11:30,1,0,0,27
2024-04-25,4,12:50,2,0,0,60
2024-04-25,4,13:10,4,0,0,27
2024-04-25,4,13:30,2,0,0,37
2024-04-25,4,13:40,3,0,0,29
2024-04-25,4,14:00,4,1,1,116
2024-04-25,4,14:10,3,0,1,96
2024-04-25,4,14:20,2,1,1,102
2024-04-25,4,14:30,4,0,0,24
2024-04-25,4,15:00,1,1,0,7
2024-04-25,4,16:00,2,0,0,24
2024-04-25,4,17:00,2,0,0,44
2024-04-25,4,17:20,1,1,0,60
2024-04-25,4,17:40,1,0,0,44
2024-04-25,4,07:50,1,0,1,80
2024-04-25,4,07:55,4,0,0,70
2024-04-25,4,08:00,3,1,1,55
2024-04-25,4,08:05,4,0,1,23
2024-04-25,4,08:10,4,0,1,126
2024-04-25,4,08:15,1,1,1,113
2024-04-25,4,08:20,1,0,1,188
2024-04-25,4,08:25,1,1,1,153
2024-04-25,4,08:30,4,1,1,133
2024-04-25,4,08:35,2,0,1,90
2024-04-25,4,08:40,1,1,1,144
2024-04-25,4,08:45,4,0,1,23
2024-04-25,4,08:50,3,0,0,26
2024-04-25,4,08:55,3,1,0,59
2024-04-25,4,09:00,4,1,0,50
2024-04-25,4,09:05,2,0,0,11
2024-04-26,5,10:30,2,1,0,60
2024-04-26,5,10:50,4,1,0,36
2024-04-26,5,11:00,1,0,0,36
2024-04-26,5,11:10,4,0,1,83
2024-04-26,5,11:20,4,1,1,61
2024-04-26,5,11:30,1,1,0,21
2024-04-26,5,12:50,1,1,0,64
2024-04-26,5,13:10,4,1,0,62
2024-04-26,5,13:40,2,0,0,28
2024-04-26,5,14:00,3,0,1,67
2024-04-26,5,14:10,4,0,1,66
2024-04-26,5,14:20,3,0,1,44
2024-04-26,5,14:30,2,0,0,42
2024-04-26,5,17:00,3,1,0,43
2024-04-26,5,17:20,3,0,0,36
2024-04-26,5,17:40,3,1,0,31
2024-04-26,5,07:50,4,0,1,56
2024-04-26,5,08:00,3,0,1,37
2024-04-26,5,08:10,2,0,1,107
2024-04-26,5,08:15,3,1,1,95
2024-04-26,5,08:20,2,1,1,95
2024-04-26,5,08:25,2,0,1,100
2024-04-26,5,08:30,1,1,1,95
2024-04-26,5,08:35,4,1,1,133
2024-04-26,5,08:40,2,0,1,138
2024-04-26,5,08:50,3,1,0,30
2024-04-26,5,09:05,3,1,0,39
2024-04-29,1,10:30,3,0,0,19
2024-04-29,1,10:50,4,1,0,35
2024-04-29,1,11:00,2,0,0,53
2024-04-29,1,11:10,1,0,1,65
2024-04-29,1,11:20,4,0,1,59
2024-04-29,1,11:30,1,1,0,26
2024-04-29,1,12:50,3,0,0,54
2024-04-29,1,13:10,3,1,0,29
2024-04-29,1,13:40,2,1,0,27
2024-04-29,1,14:00,2,0,1,57
2024-04-29,1,14:10,2,1,1,115
2024-04-29,1,14:20,3,1,1,53
2024-04-29,1,14:30,1,0,0,24
2024-04-29,1,17:00,1,1,0,24
2024-04-29,1,17:20,1,0,0,34
2024-04-29,1,17:40,3,1,0,13
2024-04-29,1,07:50,1,0,1,45
2024-04-29,1,08:00,4,1,1,39
2024-04-29,1,08:10,1,0,1,50
2024-04-29,1,08:15,2,0,1,100
2024-04-29,1,08:20,2,0,1,146
2024-04-29,1,08:25,1,1,1,162
2024-04-29,1,08:30,2,1,1,108
2024-04-29,1,08:35,4,1,1,130
2024-04-29,1,08:40,1,1,1,130
2024-04-29,1,08:50,1,1,0,46
2024-04-29,1,09:05,4,0,0,42
2024-04-30,2,10:30,2,1,0,30
2024-04-30,2,10:40,4,0,0,15
2024-04-30,2,10:50,1,1,0,60
2024-04-30,2,11:00,1,1,0,50
2024-04-30,2,11:10,2,1,1,94
2024-04-30,2,11:20,1,1,1,71
2024-04-30,2,11:30,2,1,0,22
2024-04-30,2,12:50,2,1,0,57
2024-04-30,2,13:10,1,0,0,49
2024-04-30,2,13:30,3,1,0,60
2024-04-30,2,13:40,2,0,0,54
2024-04-30,2,14:00,4,0,1,81
2024-04-30,2,14:10,2,1,1,120
2024-04-30,2,14:20,4,1,1,128
2024-04-30,2,14:30,4,0,0,48
2024-04-30,2,15:00,3,1,0,23
2024-04-30,2,16:00,1,0,0,10
2024-04-30,2,17:00,3,1,0,36
2024-04-30,2,17:20,3,1,0,30
2024-04-30,2,17:40,1,1,0,13
2024-04-30,2,07:50,2,1,1,82
2024-04-30,2,07:55,3,1,0,41
2024-04-30,2,08:00,3,0,1,15
2024-04-30,2,08:05,3,1,1,68
2024-04-30,2,08:10,4,1,1,41
2024-04-30,2,08:15,4,1,1,223
2024-04-30,2,08:20,2,0,1,159
2024-04-30,2,08:25,1,1,1,188
2024-04-30,2,08:30,3,0,1,153
2024-04-30,2,08:35,4,1,1,154
2024-04-30,2,08:40,3,1,1,107
2024-04-30,2,08:45,1,1,1,135
2024-04-30,2,08:50,1,0,0,47
2024-04-30,2,08:55,4,1,0,50
2024-04-30,2,09:00,1,1,0,63
2024-04-30,2,09:05,1,1,0,31
2024-05-01,3,10:30,1,0,0,52
2024-05-01,3,10:40,4,0,0,15
2024-05-01,3,10:50,1,0,0,13
2024-05-01,3,11:00,4,0,0,65
2024-05-01,3,11:10,1,1,1,71
2024-05-01,3,11:20,3,0,1,55
2024-05-01,3,11:30,1,0,0,28
2024-05-01,3,12:50,1,1,0,75
2024-05-01,3,13:10,3,0,0,28
2024-05-01,3,13:30,4,1,0,66
2024-05-01,3,13:40,2,0,0,29
2024-05-01,3,14:00,1,0,1,62
2024-05-01,3,14:10,2,1,1,124
2024-05-01,3,14:20,2,1,1,89
2024-05-01,3,14:30,1,1,0,57
2024-05-01,3,15:00,2,0,0,31
2024-05-01,3,16:00,3,0,0,19
2024-05-01,3,17:00,3,1,0,45
2024-05-01,3,17:20,3,1,0,52
2024-05-01,3,17:40,1,0,0,42
2024-05-01,3,07:50,4,0,1,29
2024-05-01,3,07:55,1,0,0,24
2024-05-01,3,08:00,1,1,1,110
2024-05-01,3,08:05,2,0,1,103
2024-05-01,3,08:10,3,0,1,84
2024-05-01,3,08:15,2,0,1,113
2024-05-01,3,08:20,3,0,1,73
2024-05-01,3,08:25,2,0,1,100
2024-05-01,3,08:30,4,1,1,121
2024-05-01,3,08:35,2,1,1,168
2024-05-01,3,08:40,1,1,1,110
2024-05-01,3,08:45,4,1,1,144
2024-05-01,3,08:50,3,1,0,45
2024-05-01,3,08:55,3,0,0,13
2024-05-01,3,09:00,1,0,0,64
2024-05-01,3,09:05,4,0,0,16
2024-05-02,4,10:30,4,0,0,42
2024-05-02,4,10:40,3,1,0,12
2024-05-02,4,10:50,4,1,0,36
2024-05-02,4,11:00,2,1,0,37
2024-05-02,4,11:10,1,0,1,83
2024-05-02,4,11:20,1,1,1,104
2024-05-02,4,11:30,3,1,0,43
2024-05-02,4,12:50,4,0,0,21
2024-05-02,4,13:10,4,1,0,41
2024-05-02,4,13:30,1,0,0,60
2024-05-02,4,13:40,2,1,0,66
2024-05-02,4,14:00,2,0,1,72
2024-05-02,4,14:10,4,1,1,105
2024-05-02,4,14:20,2,0,1,38
2024-05-02,4,14:30,4,0,0,40
2024-05-02,4,15:00,2,1,0,35
2024-05-02,4,16:00,1,0,0,15
2024-05-02,4,17:00,1,0,0,23
2024-05-02,4,17:20,4,1,0,21
2024-05-02,4,17:40,3,1,0,20
2024-05-02,4,07:50,1,1,1,32
2024-05-02,4,07:55,4,1,0,15
2024-05-02,4,08:00,3,1,1,82
2024-05-02,4,08:05,4,0,1,21
2024-05-02,4,08:10,4,0,1,70
2024-05-02,4,08:15,3,0,1,129
2024-05-02,4,08:20,1,1,1,220
2024-05-02,4,08:25,3,1,1,158
2024-05-02,4,08:30,1,1,1,150
2024-05-02,4,08:35,2,0,1,86
2024-05-02,4,08:40,3,1,1,134
2024-05-02,4,08:45,1,1,1,62
2024-05-02,4,08:50,1,0,0,43
2024-05-02,4,08:55,4,1,0,70
2024-05-02,4,09:00,4,0,0,33
2024-05-02,4,09:05,1,1,0,16
2024-05-03,5,10:30,2,0,0,27
2024-05-03,5,10:50,4,0,0,59
2024-05-03,5,11:00,2,1,0,75
2024-05-03,5,11:10,3,0,1,95
2024-05-03,5,11:20,2,0,1,77
2024-05-03,5,11:30,1,1,0,34
2024-05-03,5,12:50,2,0,0,10
2024-05-03,5,13:10,1,1,0,71
2024-05-03,5,13:40,1,1,0,23
2024-05-03,5,14:00,2,0,1,48
2024-05-03,5,14:10,1,0,1,104
2024-05-03,5,14:20,4,0,1,92
2024-05-03,5,14:30,4,1,0,17
2024-05-03,5,17:00,1,1,0,15
2024-05-03,5,17:20,2,0,0,47
2024-05-03,5,17:40,4,0,0,34
2024-05-03,5,07:50,3,0,1,43
2024-05-03,5,08:00,3,0,1,26
2024-05-03,5,08:10,2,1,1,24
2024-05-03,5,08:15,1,0,1,127
2024-05-03,5,08:20,4,1,1,225
2024-05-03,5,08:25,2,0,1,165
2024-05-03,5,08:30,1,0,1,156
2024-05-03,5,08:35,2,1,1,168
2024-05-03,5,08:40,2,0,1,69
2024-05-03,5,08:50,4,0,0,49
2024-05-03,5,09:05,2,1,0,40
2024-05-06,1,10:30,4,1,0,65
2024-05-06,1,10:50,2,0,0,30
2024-05-06,1,11:00,3,1,0,41
2024-05-06,1,11:10,1,0,1,81
2024-05-06,1,11:20,2,0,1,68
2024-05-06,1,11:30,3,0,0,28
2024-05-06,1,12:50,3,0,0,12
2024-05-06,1,13:10,2,0,0,21
2024-05-06,1,13:40,4,1,0,77
2024-05-06,1,14:00,4,0,1,57
2024-05-06,1,14:10,3,0,1,91
2024-05-06,1,14:20,1,1,1,50
2024-05-06,1,14:30,2,1,0,37
2024-05-06,1,17:00,2,1,0,28
2024-05-06,1,17:20,4,0,0,68
2024-05-06,1,17:40,3,0,0,31
2024-05-06,1,07:50,4,0,1,92
2024-05-06,1,08:00,4,0,1,82
2024-05-06,1,08:10,1,1,1,120
2024-05-06,1,08:15,1,1,1,142
2024-05-06,1,08:20,4,1,1,133
2024-05-06,1,08:25,1,0,1,120
2024-05-06,1,08:30,1,1,1,130
2024-05-06,1,08:35,2,1,1,120
2024-05-06,1,08:40,4,1,1,95
2024-05-06,1,08:50,3,0,0,23
2024-05-06,1,09:05,3,0,0,21
2024-05-07,2,10:30,3,0,0,40
2024-05-07,2,10:40,3,0,0,52
2024-05-07,2,10:50,3,1,0,64
2024-05-07,2,11:00,2,1,0,52
2024-05-07,2,11:10,4,1,1,137
2024-05-07,2,11:20,1,1,1,74
2024-05-07,2,11:30,4,1,0,25
2024-05-07,2,12:50,4,1,0,77
2024-05-07,2,13:10,3,0,0,35
2024-05-07,2,13:30,3,1,0,50
2024-05-07,2,13:40,2,0,0,38
2024-05-07,2,14:00,1,1,1,64
2024-05-07,2,14:10,4,0,1,68
2024-05-07,2,14:20,2,0,1,52
2024-05-07,2,14:30,2,0,0,28
2024-05-07,2,15:00,4,1,0,6
2024-05-07,2,16:00,3,1,0,20
2024-05-07,2,17:00,3,1,0,41
2024-05-07,2,17:20,1,0,0,51
2024-05-07,2,17:40,4,1,0,26
2024-05-07,2,07:50,1,0,1,85
2024-05-07,2,07:55,2,0,0,18
2024-05-07,2,08:00,2,1,1,55
2024-05-07,2,08:05,1,1,1,128
2024-05-07,2,08:10,1,0,1,102
2024-05-07,2,08:15,3,1,1,160
2024-05-07,2,08:20,2,0,1,100
2024-05-07,2,08:25,2,0,1,157
2024-05-07,2,08:30,1,1,1,147
2024-05-07,2,08:35,1,1,1,225
2024-05-07,2,08:40,2,1,1,194
2024-05-07,2,08:45,3,0,1,29
2024-05-07,2,08:50,3,1,0,49
2024-05-07,2,08:55,1,1,0,34
2024-05-07,2,09:00,4,0,0,47
2024-05-07,2,09:05,3,0,0,26
2024-05-08,3,10:30,2,0,0,36
2024-05-08,3,10:40,2,0,0,45
2024-05-08,3,10:50,1,0,0,25
2024-05-08,3,11:00,4,1,0,53
2024-05-08,3,11:10,2,1,1,66
2024-05-08,3,11:20,4,0,1,75
2024-05-08,3,11:30,4,0,0,16
2024-05-08,3,12:50,1,0,0,36
2024-05-08,3,13:10,4,1,0,49
2024-05-08,3,13:30,3,1,0,13
2024-05-08,3,13:40,4,0,0,30
2024-05-08,3,14:00,1,0,1,65
2024-05-08,3,14:10,4,0,1,128
2024-05-08,3,14:20,2,1,1,45
2024-05-08,3,14:30,1,1,0,44
2024-05-08,3,15:00,4,1,0,36
2024-05-08,3,16:00,4,1,0,18
2024-05-08,3,17:00,1,1,0,31
2024-05-08,3,17:20,4,0,0,24
2024-05-08,3,17:40,1,1,0,24
2024-05-08,3,07:50,3,0,1,70
2024-05-08,3,07:55,2,0,0,55
2024-05-08,3,08:00,2,0,1,16
2024-05-08,3,08:05,4,0,1,23
2024-05-08,3,08:10,3,1,1,87
2024-05-08,3,08:15,1,1,1,176
2024-05-08,3,08:20,4,0,1,109
2024-05-08,3,08:25,2,1,1,199
2024-05-08,3,08:30,2,0,1,92
2024-05-08,3,08:35,1,1,1,179
2024-05-08,3,08:40,1,1,1,95
2024-05-08,3,08:45,3,1,1,51
2024-05-08,3,08:50,1,0,0,48
2024-05-08,3,08:55,1,0,0,12
2024-05-08,3,09:00,3,1,0,30
2024-05-08,3,09:05,1,1,0,17
2024-05-09,4,10:30,3,1,0,52
2024-05-09,4,10:40,1,0,0,54
2024-05-09,4,10:50,1,0,0,19
2024-05-09,4,11:00,4,1,0,66
2024-05-09,4,11:10,2,0,1,72
2024-05-09,4,11:20,4,0,1,61
2024-05-09,4,11:30,4,0,0,42
2024-05-09,4,12:50,4,0,0,50
2024-05-09,4,13:10,1,1,0,74
2024-05-09,4,13:30,2,0,0,48
2024-05-09,4,13:40,2,1,0,58
2024-05-09,4,14:00,1,1,1,81
2024-05-09,4,14:10,1,0,1,113
2024-05-09,4,14:20,4,1,1,64
2024-05-09,4,14:30,3,1,0,21
2024-05-09,4,15:00,3,1,0,45
2024-05-09,4,16:00,2,1,0,43
2024-05-09,4,17:00,2,0,0,9
2024-05-09,4,17:20,1,1,0,46
2024-05-09,4,17:40,3,1,0,29
2024-05-09,4,07:50,4,1,1,63
2024-05-09,4,07:55,2,0,0,41
2024-05-09,4,08:00,2,1,1,89
2024-05-09,4,08:05,1,1,1,60
2024-05-09,4,08:10,1,1,1,42
2024-05-09,4,08:15,3,1,1,162
2024-05-09,4,08:20,2,0,1,153
2024-05-09,4,08:25,2,1,1,173
2024-05-09,4,08:30,1,0,1,178
2024-05-09,4,08:35,1,1,1,104
2024-05-09,4,08:40,4,0,1,111
2024-05-09,4,08:45,4,1,1,95
2024-05-09,4,08:50,4,0,0,42
2024-05-09,4,08:55,2,0,0,46
2024-05-09,4,09:00,1,1,0,49
2024-05-09,4,09:05,3,1,0,31
2024-05-10,5,10:30,3,0,0,35
2024-05-10,5,10:50,4,1,0,22
2024-05-10,5,11:00,2,1,0,69
2024-05-10,5,11:10,3,0,1,67
2024-05-10,5,11:20,1,0,1,40
2024-05-10,5,11:30,4,1,0,32
2024-05-10,5,12:50,1,0,0,40
2024-05-10,5,13:10,2,1,0,34
2024-05-10,5,13:40,1,1,0,81
2024-05-10,5,14:00,2,1,1,79
2024-05-10,5,14:10,2,1,1,74
2024-05-10,5,14:20,1,0,1,62
2024-05-10,5,14:30,3,0,0,18
2024-05-10,5,17:00,2,0,0,44
2024-05-10,5,17:20,2,0,0,26
2024-05-10,5,17:40,1,0,0,35
2024-05-10,5,07:50,3,1,1,65
2024-05-10,5,08:00,4,0,1,51
2024-05-10,5,08:10,2,1,1,89
2024-05-10,5,08:15,2,1,1,201
2024-05-10,5,08:20,2,0,1,98
2024-05-10,5,08:25,1,1,1,130
2024-05-10,5,08:30,3,0,1,111
2024-05-10,5,08:35,2,0,1,153
2024-05-10,5,08:40,3,0,1,93
2024-05-10,5,08:50,4,1,0,42
2024-05-10,5,09:05,3,1,0,13
2024-05-13,1,10:30,1,0,0,54
2024-05-13,1,10:50,3,1,0,31
2024-05-13,1,11:00,2,0,0,45
2024-05-13,1,11:10,2,1,1,60
2024-05-13,1,11:20,4,1,1,85
2024-05-13,1,11:30,4,1,0,57
